No.,Time,Source,Destination,Protocol,Length,Info
463,349.805467,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,171,Application Data
464,349.807388,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,170,Application Data
465,351.479271,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,350,Application Data
466,351.512496,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,146,Application Data
467,352.168852,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
468,355.118995,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,326,Application Data
469,355.191821,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,173,Application Data
470,355.358973,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
471,355.440484,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
472,355.759196,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
473,355.957843,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
474,356.037267,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
475,356.455052,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
476,356.57873,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
477,359.960403,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
478,361.045349,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,144,Application Data
479,362.239662,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,321,Application Data
480,362.290822,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,173,Application Data
481,365.237769,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
482,365.517636,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
483,365.957473,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
484,368.735123,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
485,369.373758,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
486,369.59836,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,146,Application Data
487,369.637937,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
488,370.918508,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
489,371.437525,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
490,371.757285,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
491,373.957943,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
492,375.558923,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,1037,Application Data
493,375.647413,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,173,Application Data
494,376.67876,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
495,378.74214,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
496,378.958699,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
497,379.198642,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
498,379.87106,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,419,Application Data
499,380.200675,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,185,Application Data
500,380.798883,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,168,Application Data
501,380.825171,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,167,Application Data
502,381.565278,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
503,383.237808,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,262,Application Data
504,383.275668,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,145,Application Data
505,384.077385,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,262,Application Data
506,384.106708,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,146,Application Data
507,392.077337,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
508,402.277669,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
509,402.604951,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
510,402.837463,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,146,Application Data
511,403.32501,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,171,Application Data
512,403.328248,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,170,Application Data
513,405.733446,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,223,Application Data
514,405.733446,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,136,Application Data
515,405.737047,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,159,Application Data
516,412.605581,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,433,Application Data
517,412.713886,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,163,Application Data
518,412.717504,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,153,Application Data
519,412.717504,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
520,412.720469,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,151,Application Data
521,412.997515,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,134,Application Data
522,414.71778,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,352,Application Data
523,414.77498,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,163,Application Data
524,415.078843,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,153,Application Data
525,415.083101,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,151,Application Data
526,415.117554,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
527,418.677643,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,136,Application Data
528,419.121422,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
529,419.760801,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
530,419.997182,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,146,Application Data
531,421.517565,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,162,Application Data
532,421.525479,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,146,Application Data
533,421.685948,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
534,424.777604,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,290,"[TCP Previous segment not captured] , Ignored Unknown Record"
535,424.959839,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,"[TCP ACKed unseen segment] , Application Data"
536,425.037091,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,138,Application Data
537,425.43742,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
538,429.757327,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,417,Application Data
539,429.834712,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,163,Application Data
540,430.212163,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,153,Application Data
541,430.216649,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,151,Application Data
542,433.117488,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,369,Application Data
543,433.174534,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,163,Application Data
544,434.200729,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,153,Application Data
545,434.205075,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,151,Application Data
546,434.8378,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
547,435.277401,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,261,Application Data
548,435.299976,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,145,Application Data
549,435.398513,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
550,437.357987,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,725,Application Data
551,437.437039,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,173,Application Data
552,440.847036,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
553,441.038602,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,146,Application Data
554,445.01031,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
555,447.517557,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
556,448.279768,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,189,Application Data
557,448.299582,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,177,Application Data
558,450.321796,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,138,Application Data
559,450.911893,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,138,Application Data
560,450.914557,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,183,Application Data
561,451.07708,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,132,Application Data
562,451.07708,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,134,Application Data
563,451.07708,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,134,Application Data
564,451.07708,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,134,Application Data
565,451.701222,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
566,452.638648,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
567,453.837913,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,274,Application Data
568,453.878446,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
569,454.125263,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,185,Application Data
570,454.371017,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
571,454.437121,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,171,Application Data
572,454.438748,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,170,Application Data
573,454.717298,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,168,Application Data
574,454.720585,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,167,Application Data
575,456.037615,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
576,456.517319,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
577,459.940482,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
578,460.303977,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
579,461.680924,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
580,464.997222,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,306,Application Data
581,465.285995,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,185,Application Data
582,465.556906,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,171,Application Data
583,465.559621,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,170,Application Data
584,465.958082,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,168,Application Data
585,465.960425,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,167,Application Data
586,466.169683,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
587,466.757085,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
588,469.4773,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,137,Application Data
589,474.839081,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
590,475.445945,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,405,Application Data
591,475.53042,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,173,Application Data
592,478.878148,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
593,480.168717,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,137,Application Data
594,480.837501,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,434,Application Data
595,480.925312,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,155,Application Data
596,490.624025,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
597,492.34442,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
598,493.28329,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,146,Application Data
599,493.597114,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
600,501.28647,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
601,503.135992,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
602,507.092976,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,178,Application Data
603,507.095706,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,153,Application Data
604,509.207241,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
605,510.3173,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
606,510.570441,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,134,Application Data
607,513.803126,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
608,514.479308,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,154,Application Data
609,516.218927,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,136,Application Data
610,516.532368,2a02:6680:2105:aa78:5d79:df94:5095:14ea,2a03:2880:f242:1c2:face:b00c:0:167,TLSv1.2,144,Application Data
611,516.569448,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,136,Application Data
612,517.209488,2a03:2880:f242:1c2:face:b00c:0:167,2a02:6680:2105:aa78:5d79:df94:5095:14ea,TLSv1.2,146,Application Data
,,,,,AVERAGE(F1:F614),
